domain,task,encoder,num_samples,train_size,val_size,test_size,num_classes,min_class_frac,task_type,source,knn_accuracy,linear_accuracy,mlp_accuracy,tabicl_zeroshot_accuracy,xgboost_accuracy,knn_auroc,linear_auroc,mlp_auroc,tabicl_zeroshot_auroc,xgboost_auroc
timeseries,ts_chinatown,resnet1d,363,217,73,73,2,0.2865,binary,UCR Archive (Chinatown) via AEON,0.9452054794520548,0.9726027397260274,0.958904109589041,0.9726027397260274,0.9315068493150684,0.9780219780219781,0.9981684981684982,0.999084249084249,0.999084249084249,0.9235347985347985
timeseries,ts_chinatown,rocket,363,217,73,73,2,0.2865,binary,UCR Archive (Chinatown) via AEON,0.958904109589041,0.958904109589041,0.958904109589041,0.958904109589041,0.9726027397260274,0.9844322344322344,1.0,0.9963369963369964,0.9963369963369964,0.9665750915750916
timeseries,ts_ecg200,chronos_t5_small,100,72,14,14,2,0.31,,UCR Archive (ECG200),0.5,0.5714285714285714,0.5,0.5714285714285714,0.6428571428571429,0.7124999999999999,0.575,0.575,0.675,0.5
timeseries,ts_ecg200,minirocket,100,72,14,14,2,0.31,,UCR Archive (ECG200),0.5,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.6,0.725,0.725,0.675,0.625
timeseries,ts_ecg200,resnet1d,100,72,14,14,2,0.31,,UCR Archive (ECG200),0.5,0.5714285714285714,0.5714285714285714,0.7857142857142857,0.5714285714285714,0.65,0.6749999999999999,0.65,0.9,0.6
timeseries,ts_ecg200,rocket,100,72,14,14,2,0.31,,UCR Archive (ECG200),0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5,0.7124999999999999,0.75,0.775,0.725,0.65
timeseries,ts_electric_devices,chronos_t5_small,8926,6254,1336,1336,7,0.057,,UCR Archive (ElectricDevices),0.7035928143712575,0.8585329341317365,0.8660179640718563,0.8525449101796407,0.8053892215568862,0.8767419635332935,0.9767278944538619,0.9781680738276937,0.97759759393091,0.9623717709084298
timeseries,ts_electric_devices,minirocket,8926,6254,1336,1336,7,0.057,,UCR Archive (ElectricDevices),0.8368263473053892,0.8712574850299402,0.8952095808383234,0.9034431137724551,0.9124251497005988,0.941039103435447,0.9836152613380401,0.9884695044885617,0.9919976340448684,0.9911894480087302
timeseries,ts_electric_devices,resnet1d,8926,6254,1336,1336,7,0.057,,UCR Archive (ElectricDevices),0.750748502994012,0.7836826347305389,0.811377245508982,0.8255988023952096,0.7986526946107785,0.9035780489348382,0.9505437462376873,0.9631034198509622,0.9724175537568875,0.9642124993169106
timeseries,ts_electric_devices,rocket,8926,6254,1336,1336,7,0.057,,UCR Archive (ElectricDevices),0.8480538922155688,0.8899700598802395,0.9094311377245509,0.9206586826347305,0.906437125748503,0.9557287384680965,0.9850609574803019,0.9906353077156265,0.991973980366542,0.9913102641305934
timeseries,ts_ford_a,chronos_t5_small,3601,2523,539,539,2,0.4874,,UCR Archive (FordA),0.7922077922077922,0.8886827458256029,0.8868274582560297,0.8534322820037106,0.862708719851577,0.8715214636027994,0.9624731360555464,0.9671157767124043,0.9471606877169779,0.9484901085578885
timeseries,ts_ford_a,minirocket,3601,2523,539,539,2,0.4874,,UCR Archive (FordA),0.8719851576994434,0.9239332096474954,0.9276437847866419,0.9461966604823747,0.9387755102040817,0.9401898385408056,0.97804044745688,0.9815947539538216,0.9904874083870612,0.9874359398247644
timeseries,ts_ford_a,resnet1d,3601,2523,539,539,2,0.4874,,UCR Archive (FordA),0.7662337662337663,0.8998144712430427,0.9072356215213359,0.8886827458256029,0.8775510204081632,0.8805725464264065,0.973990191216179,0.9768005730974816,0.9682385518267482,0.9494957844271781
timeseries,ts_ford_a,rocket,3601,2523,539,539,2,0.4874,,UCR Archive (FordA),0.8515769944341373,0.922077922077922,0.9313543599257885,0.9276437847866419,0.9313543599257885,0.9274397972116603,0.9807268419022428,0.984074502672618,0.9847082162340882,0.9854796936132694
timeseries,ts_ford_b,chronos_t5_small,4446,2667,889,890,2,0.4915,binary,UCR Archive (FordB) via AEON,0.744943820224719,0.848314606741573,0.8258426966292135,0.8213483146067416,0.8078651685393259,0.8337753395870905,0.9202974323225281,0.9230403968458434,0.9187163128090887,0.9026727486727184
timeseries,ts_ford_b,minirocket,4446,2667,889,890,2,0.4915,binary,UCR Archive (FordB) via AEON,0.8438202247191011,0.903370786516854,0.9123595505617977,0.9213483146067416,0.9134831460674158,0.9285818923929461,0.9648365082011103,0.9714034582569294,0.9750430640378661,0.9715499517581746
timeseries,ts_ford_b,resnet1d,4446,2667,889,890,2,0.4915,binary,UCR Archive (FordB) via AEON,0.7764044943820225,0.8617977528089887,0.8786516853932584,0.8640449438202247,0.848314606741573,0.8646955713499124,0.9434333025191831,0.9558145291244234,0.951760700339966,0.9312894964159607
timeseries,ts_ford_b,rocket,4446,2667,889,890,2,0.4915,binary,UCR Archive (FordB) via AEON,0.8438202247191011,0.8932584269662921,0.9101123595505618,0.8898876404494382,0.8921348314606742,0.915609640282682,0.9661145377119736,0.9710599562540096,0.964609190699178,0.9636494056910201
timeseries,ts_gunpoint,chronos_t5_small,50,38,6,6,2,0.48,,UCR Archive (GunPoint),0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6111111111111112,0.888888888888889,0.888888888888889,0.888888888888889,1.0
timeseries,ts_gunpoint,minirocket,50,38,6,6,2,0.48,,UCR Archive (GunPoint),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
timeseries,ts_gunpoint,resnet1d,50,38,6,6,2,0.48,,UCR Archive (GunPoint),0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0
timeseries,ts_gunpoint,rocket,50,38,6,6,2,0.48,,UCR Archive (GunPoint),1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.9444444444444444
timeseries,ts_italy_power,chronos_t5_small,67,49,9,9,2,0.4925,,UCR Archive (ItalyPowerDemand),1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0
timeseries,ts_italy_power,minirocket,67,49,9,9,2,0.4925,,UCR Archive (ItalyPowerDemand),0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
timeseries,ts_italy_power,resnet1d,67,49,9,9,2,0.4925,,UCR Archive (ItalyPowerDemand),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
timeseries,ts_italy_power,rocket,67,49,9,9,2,0.4925,,UCR Archive (ItalyPowerDemand),0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
timeseries,ts_plane,chronos_t5_small,210,126,42,42,7,0.1429,multiclass,UCR Archive (Plane) via AEON,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.6904761904761905,1.0,1.0,1.0,1.0,0.9315476190476192
timeseries,ts_plane,minirocket,210,126,42,42,7,0.1429,multiclass,UCR Archive (Plane) via AEON,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.9814814814814815
timeseries,ts_plane,resnet1d,210,126,42,42,7,0.1429,multiclass,UCR Archive (Plane) via AEON,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.7857142857142857,1.0,1.0,1.0,1.0,0.960978835978836
timeseries,ts_plane,rocket,210,126,42,42,7,0.1429,multiclass,UCR Archive (Plane) via AEON,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.9781746031746031
timeseries,ts_sony_aibo,chronos_t5_small,621,372,124,125,2,0.438,binary,UCR Archive (SonyAIBORobotSurface1) via AEON,0.888,0.888,0.92,0.904,0.872,0.945974025974026,0.9787012987012986,0.9776623376623376,0.9796103896103896,0.9374025974025973
timeseries,ts_sony_aibo,minirocket,621,372,124,125,2,0.438,binary,UCR Archive (SonyAIBORobotSurface1) via AEON,0.968,0.984,0.976,0.968,0.928,0.9923376623376624,1.0,1.0,0.9981818181818182,0.995064935064935
timeseries,ts_sony_aibo,resnet1d,621,372,124,125,2,0.438,binary,UCR Archive (SonyAIBORobotSurface1) via AEON,0.968,0.976,0.976,0.976,0.944,0.9846753246753246,0.9992207792207792,0.9994805194805194,0.9974025974025974,0.9896103896103896
timeseries,ts_sony_aibo,rocket,621,372,124,125,2,0.438,binary,UCR Archive (SonyAIBORobotSurface1) via AEON,0.984,0.992,1.0,1.0,0.992,1.0,1.0,1.0,0.9999999999999999,1.0
timeseries,ts_strawberry,chronos_t5_small,983,589,197,197,2,0.3571,binary,UCR Archive (Strawberry) via AEON,0.8934010152284264,0.883248730964467,0.8883248730964467,0.883248730964467,0.8781725888324873,0.9459505061867267,0.9579302587176604,0.950281214848144,0.9501687289088865,0.9377952755905512
timeseries,ts_strawberry,minirocket,983,589,197,197,2,0.3571,binary,UCR Archive (Strawberry) via AEON,0.9238578680203046,0.9086294416243654,0.9289340101522843,0.9187817258883249,0.9035532994923858,0.964904386951631,0.9758155230596176,0.9793025871766029,0.9805399325084365,0.9704161979752531
timeseries,ts_strawberry,resnet1d,983,589,197,197,2,0.3571,binary,UCR Archive (Strawberry) via AEON,0.8578680203045685,0.9187817258883249,0.934010152284264,0.934010152284264,0.9238578680203046,0.9335770528683914,0.965466816647919,0.9744656917885264,0.9858830146231721,0.970416197975253
timeseries,ts_strawberry,rocket,983,589,197,197,2,0.3571,binary,UCR Archive (Strawberry) via AEON,0.9035532994923858,0.949238578680203,0.9543147208121827,0.9238578680203046,0.9187817258883249,0.9528683914510686,0.9845894263217099,0.9839145106861642,0.9825646794150732,0.9650168728908886
timeseries,ts_two_lead_ecg,chronos_t5_small,1162,696,233,233,2,0.5,binary,UCR Archive (TwoLeadECG) via AEON,0.9742489270386266,0.9828326180257511,0.9828326180257511,0.9828326180257511,0.9914163090128756,0.9938476274683171,0.9962422634836428,0.997789566755084,0.9991895078101974,0.9986737400530504
timeseries,ts_two_lead_ecg,minirocket,1162,696,233,233,2,0.5,binary,UCR Archive (TwoLeadECG) via AEON,0.9871244635193133,0.9957081545064378,0.9957081545064378,0.9957081545064378,0.9914163090128756,0.9997052755673446,0.9997052755673446,0.9998526377836723,1.0,1.0
timeseries,ts_two_lead_ecg,resnet1d,1162,696,233,233,2,0.5,binary,UCR Archive (TwoLeadECG) via AEON,0.9785407725321889,0.9871244635193133,0.9914163090128756,0.9957081545064378,0.944206008583691,0.992226643088712,0.998305334512231,0.9974211612142647,1.0,0.9879899793692898
timeseries,ts_two_lead_ecg,rocket,1162,696,233,233,2,0.5,binary,UCR Archive (TwoLeadECG) via AEON,0.9957081545064378,0.9957081545064378,1.0,0.9957081545064378,0.9957081545064378,0.9957264957264957,1.0,1.0,1.0,0.9998526377836723
timeseries,ts_wafer,chronos_t5_small,1000,702,149,149,2,0.097,,UCR Archive (Wafer),0.9798657718120806,0.9798657718120806,0.9798657718120806,0.9865771812080537,0.9395973154362416,0.9962962962962962,0.9936507936507936,0.9941798941798942,0.9984126984126984,0.9862433862433863
timeseries,ts_wafer,minirocket,1000,702,149,149,2,0.097,,UCR Archive (Wafer),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
timeseries,ts_wafer,resnet1d,1000,702,149,149,2,0.097,,UCR Archive (Wafer),0.9463087248322147,0.9664429530201343,0.9664429530201343,0.9932885906040269,0.959731543624161,0.8502645502645503,0.9089947089947089,0.9608465608465608,0.9994708994708994,0.9941798941798943
timeseries,ts_wafer,rocket,1000,702,149,149,2,0.097,,UCR Archive (Wafer),0.9932885906040269,1.0,1.0,1.0,0.9932885906040269,1.0,1.0,1.0,1.0,1.0
vision,vision_beans,beit_base_patch16_224,1034,620,207,207,3,0.3298,multiclass,HuggingFace (beans),0.8840579710144928,0.9178743961352657,0.9420289855072463,0.9082125603864735,0.8985507246376812,0.9742883787966542,0.9899997311658887,0.9890478220179384,0.9849893543554624,0.9770199235785489
vision,vision_beans,dinov2_small,1034,620,207,207,3,0.3298,multiclass,HuggingFace (beans),0.8647342995169082,0.8888888888888888,0.8888888888888888,0.8792270531400966,0.8695652173913043,0.9542614136870603,0.9739060948947157,0.9764759956649347,0.9771723943237242,0.96143708026915
vision,vision_beans,metaclip_b16,1034,620,207,207,3,0.3298,multiclass,HuggingFace (beans),0.9082125603864735,0.9516908212560387,0.9468599033816425,0.9227053140096618,0.927536231884058,0.9747802085160822,0.9954684746159733,0.9962001502110002,0.9920163911506203,0.9880673801884917
vision,vision_beans,siglip_base,1034,620,207,207,3,0.3298,multiclass,HuggingFace (beans),0.9178743961352657,0.927536231884058,0.9371980676328503,0.9033816425120773,0.8888888888888888,0.9613641214634899,0.98799271135141,0.9893511584342418,0.9798647071766022,0.9702215046684016
vision,vision_beans,vit_base_patch16_224,1034,620,207,207,3,0.3298,multiclass,HuggingFace (beans),0.8454106280193237,0.927536231884058,0.9227053140096618,0.8743961352657005,0.8502415458937198,0.9543277220667176,0.9860544765973449,0.9844868501205338,0.9710668162779749,0.9563965380885912
vision,vision_bloodmnist,beit_base_patch16_224,2000,1200,400,400,8,0.0745,multiclass,MedMNIST (bloodmnist),0.76,0.855,0.8825,0.8125,0.78,0.925232448024105,0.9813513412688254,0.9841317863450179,0.9788623175753851,0.9567901585417432
vision,vision_bloodmnist,dinov2_small,2000,1200,400,400,8,0.0745,multiclass,MedMNIST (bloodmnist),0.7175,0.84,0.835,0.8175,0.7225,0.8943481804827275,0.9725301525090586,0.9765127380748218,0.9701174534121623,0.939231635836332
vision,vision_bloodmnist,metaclip_b16,2000,1200,400,400,8,0.0745,multiclass,MedMNIST (bloodmnist),0.575,0.7225,0.725,0.6975,0.635,0.823999424534376,0.9307522263292106,0.9385059910706974,0.930832116576922,0.8895340476041289
vision,vision_bloodmnist,siglip_base,2000,1200,400,400,8,0.0745,multiclass,MedMNIST (bloodmnist),0.6825,0.7675,0.7775,0.745,0.6975,0.8972140922544471,0.9547559397043157,0.9580029274267814,0.9536676865886602,0.9202012400197803
vision,vision_bloodmnist,vit_base_patch16_224,2000,1200,400,400,8,0.0745,multiclass,MedMNIST (bloodmnist),0.72,0.855,0.8625,0.825,0.79,0.9098323952576252,0.9797667280072422,0.9815240254033352,0.9807874269918525,0.9610082922247214
vision,vision_breastmnist,beit_base_patch16_224,546,327,109,110,2,0.2692,binary,MedMNIST (breastmnist),0.8,0.8545454545454545,0.8363636363636363,0.8090909090909091,0.7818181818181819,0.7106250000000001,0.7925000000000001,0.7979166666666667,0.7379166666666667,0.7433333333333334
vision,vision_breastmnist,dinov2_small,546,327,109,110,2,0.2692,binary,MedMNIST (breastmnist),0.8181818181818182,0.8272727272727273,0.8545454545454545,0.8454545454545455,0.7363636363636363,0.7708333333333334,0.7920833333333334,0.8108333333333333,0.7783333333333333,0.7825
vision,vision_breastmnist,metaclip_b16,546,327,109,110,2,0.2692,binary,MedMNIST (breastmnist),0.7636363636363637,0.7454545454545455,0.8,0.7909090909090909,0.7454545454545455,0.6608333333333333,0.67,0.7283333333333333,0.6777083333333334,0.7020833333333333
vision,vision_breastmnist,siglip_base,546,327,109,110,2,0.2692,binary,MedMNIST (breastmnist),0.8272727272727273,0.8181818181818182,0.7909090909090909,0.7909090909090909,0.7818181818181819,0.7302083333333333,0.7912499999999999,0.7908333333333333,0.7116666666666667,0.77
vision,vision_breastmnist,vit_base_patch16_224,546,327,109,110,2,0.2692,binary,MedMNIST (breastmnist),0.7727272727272727,0.7909090909090909,0.8272727272727273,0.7272727272727273,0.7454545454545455,0.7295833333333334,0.73125,0.7654166666666666,0.65625,0.6825000000000001
vision,vision_cifar10,beit_base_patch16_224,600,432,84,84,10,0.0767,,HuggingFace (cifar10),1.0,0.9880952380952381,1.0,0.9642857142857143,0.9166666666666666,1.0,1.0,1.0,0.9995945945945947,0.998060137060137
vision,vision_cifar10,dinov2_small,600,432,84,84,10,0.0767,,HuggingFace (cifar10),0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.8928571428571429,0.9861344052772625,0.9996663230948947,0.9996663230948947,0.9994807943379372,0.9870679839251268
vision,vision_cifar10,metaclip_b16,600,432,84,84,10,0.0767,,HuggingFace (cifar10),0.9285714285714286,0.9404761904761905,0.9166666666666666,0.9404761904761905,0.8809523809523809,0.9983173943173943,0.9972205696491411,0.9981167321167321,0.9996511896511897,0.9901266651266651
vision,vision_cifar10,siglip_base,600,432,84,84,10,0.0767,,HuggingFace (cifar10),0.9642857142857143,0.9642857142857143,0.9761904761904762,0.9523809523809523,0.9285714285714286,0.999671052631579,0.9993175127460843,0.9996381766381767,0.9980914522343094,0.9955423529709245
vision,vision_cifar10,vit_base_patch16_224,600,432,84,84,10,0.0767,,HuggingFace (cifar10),0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9642857142857143,0.9166666666666666,0.9996511896511897,0.9996663230948947,0.9996663230948947,0.9994807943379372,0.9945767121481408
vision,vision_dermamnist,beit_base_patch16_224,2000,1200,400,400,7,0.012,multiclass,MedMNIST (dermamnist),0.6875,0.68,0.7175,0.705,0.6925,0.6787613588662769,0.8427912134836958,0.8461945183359715,0.8529867733789918,0.8216667439716411
vision,vision_dermamnist,dinov2_small,2000,1200,400,400,7,0.012,multiclass,MedMNIST (dermamnist),0.68,0.6525,0.72,0.7225,0.705,0.6781963006882883,0.813876510307782,0.8105672257985995,0.8431107103554897,0.7960588888840595
vision,vision_dermamnist,metaclip_b16,2000,1200,400,400,7,0.012,multiclass,MedMNIST (dermamnist),0.665,0.64,0.67,0.6775,0.7025,0.6638672581748878,0.8117019790754665,0.8146188344261635,0.8305514142998591,0.7844008863748699
vision,vision_dermamnist,siglip_base,2000,1200,400,400,7,0.012,multiclass,MedMNIST (dermamnist),0.685,0.6675,0.6975,0.6925,0.685,0.6798943521021056,0.825075397291837,0.851929750319032,0.8604159316950858,0.8175970241614109
vision,vision_dermamnist,vit_base_patch16_224,2000,1200,400,400,7,0.012,multiclass,MedMNIST (dermamnist),0.6725,0.6775,0.6825,0.6925,0.685,0.6926526215217962,0.8048321830993918,0.7909840892870327,0.8216885700807316,0.8049731149644821
vision,vision_fashion_mnist,beit_base_patch16_224,600,432,84,84,10,0.0917,,HuggingFace (fashion_mnist),0.8333333333333334,0.8452380952380952,0.8571428571428571,0.8809523809523809,0.7976190476190477,0.9472702241715399,0.979743664717349,0.981438596491228,0.9862760721247563,0.9660197368421052
vision,vision_fashion_mnist,dinov2_small,600,432,84,84,10,0.0917,,HuggingFace (fashion_mnist),0.8690476190476191,0.8452380952380952,0.8333333333333334,0.8333333333333334,0.8452380952380952,0.9641866471734891,0.9709763645224172,0.971567738791423,0.9794334795321638,0.9739030214424952
vision,vision_fashion_mnist,metaclip_b16,600,432,84,84,10,0.0917,,HuggingFace (fashion_mnist),0.8214285714285714,0.8690476190476191,0.8333333333333334,0.7976190476190477,0.7738095238095238,0.9649884259259259,0.9853720760233917,0.9871159844054581,0.9798089668615984,0.9727843567251464
vision,vision_fashion_mnist,siglip_base,600,432,84,84,10,0.0917,,HuggingFace (fashion_mnist),0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.7738095238095238,0.9349014376218323,0.9828711013645224,0.9879395711500975,0.9797938596491228,0.9656805555555555
vision,vision_fashion_mnist,vit_base_patch16_224,600,432,84,84,10,0.0917,,HuggingFace (fashion_mnist),0.7857142857142857,0.75,0.8333333333333334,0.8095238095238095,0.7619047619047619,0.9519529727095517,0.969624269005848,0.9741642300194933,0.9735879629629629,0.9563133528265109
vision,vision_mnist,beit_base_patch16_224,1000,600,200,200,10,0.078,multiclass,HuggingFace (mnist),0.855,0.915,0.92,0.885,0.835,0.975824418096647,0.9928465550024598,0.9950146830145966,0.9911149346533762,0.9684410879637358
vision,vision_mnist,dinov2_small,1000,600,200,200,10,0.078,multiclass,HuggingFace (mnist),0.785,0.91,0.92,0.89,0.75,0.9430229637448544,0.9882029884010122,0.9893838915749086,0.9910302481011701,0.9664638570223983
vision,vision_mnist,metaclip_b16,1000,600,200,200,10,0.078,multiclass,HuggingFace (mnist),0.845,0.915,0.89,0.89,0.83,0.9579707644517217,0.9949188941401215,0.9945200328416146,0.9929136027972791,0.9631212069809578
vision,vision_mnist,siglip_base,1000,600,200,200,10,0.078,multiclass,HuggingFace (mnist),0.965,0.965,0.965,0.955,0.92,0.9908766257571606,0.9988960492637624,0.9989345308862878,0.9963114493091503,0.9946200259785375
vision,vision_mnist,vit_base_patch16_224,1000,600,200,200,10,0.078,multiclass,HuggingFace (mnist),0.74,0.82,0.855,0.83,0.73,0.9285844065955438,0.9832374685198145,0.9868158914951348,0.9821094372931765,0.9446434565861457
vision,vision_pneumoniamnist,beit_base_patch16_224,2000,1200,400,400,2,0.267,binary,MedMNIST (pneumoniamnist),0.9,0.92,0.9175,0.905,0.9075,0.9200519830573738,0.9555897830830445,0.9532152483634964,0.9515145680913875,0.9533756898986009
vision,vision_pneumoniamnist,dinov2_small,2000,1200,400,400,2,0.267,binary,MedMNIST (pneumoniamnist),0.91,0.93,0.9275,0.9375,0.9125,0.9563599024515466,0.9760942112694134,0.9765113592606853,0.9761423437299448,0.9708959055320242
vision,vision_pneumoniamnist,metaclip_b16,2000,1200,400,400,2,0.267,binary,MedMNIST (pneumoniamnist),0.88,0.8975,0.89,0.91,0.905,0.9225388268514952,0.9514503914773456,0.9455140546784752,0.9581889359517392,0.9532633808240277
vision,vision_pneumoniamnist,siglip_base,2000,1200,400,400,2,0.267,binary,MedMNIST (pneumoniamnist),0.85,0.8975,0.905,0.9,0.8825,0.9125593633679887,0.9588307020921576,0.9610768835836221,0.9581087151841867,0.9471826466435631
vision,vision_pneumoniamnist,vit_base_patch16_224,2000,1200,400,400,2,0.267,binary,MedMNIST (pneumoniamnist),0.8875,0.925,0.92,0.9125,0.9,0.9414548838403285,0.970960082146066,0.9695161083301245,0.966403542549095,0.9561352843024001
vision,vision_retinamnist,beit_base_patch16_224,1080,648,216,216,5,0.0611,multiclass,MedMNIST (retinamnist),0.49074074074074076,0.48148148148148145,0.4675925925925926,0.49074074074074076,0.48148148148148145,0.7168189919194751,0.7277076413333008,0.7302556086773858,0.7462082181079298,0.7479251670018904
vision,vision_retinamnist,dinov2_small,1080,648,216,216,5,0.0611,multiclass,MedMNIST (retinamnist),0.48148148148148145,0.4444444444444444,0.49074074074074076,0.5185185185185185,0.4537037037037037,0.6607539071305478,0.6983173756654655,0.7175126897661125,0.7345623396379453,0.7148213210710506
vision,vision_retinamnist,metaclip_b16,1080,648,216,216,5,0.0611,multiclass,MedMNIST (retinamnist),0.49537037037037035,0.5,0.5,0.5138888888888888,0.5324074074074074,0.6455276191494936,0.6857578357244402,0.7061936433277385,0.7006982709175984,0.7076586087806649
vision,vision_retinamnist,siglip_base,1080,648,216,216,5,0.0611,multiclass,MedMNIST (retinamnist),0.46296296296296297,0.46296296296296297,0.4537037037037037,0.46296296296296297,0.47685185185185186,0.6392521779237,0.7030318683487812,0.6805103184652747,0.7160009635572061,0.7164447326523194
vision,vision_retinamnist,vit_base_patch16_224,1080,648,216,216,5,0.0611,multiclass,MedMNIST (retinamnist),0.4861111111111111,0.4583333333333333,0.4583333333333333,0.46296296296296297,0.4583333333333333,0.6623445391216262,0.6930925111789545,0.7075224037778594,0.7174718860471325,0.7068788429371093
vision,vision_svhn,beit_base_patch16_224,600,428,86,86,10,0.0567,,HuggingFace (svhn),0.2441860465116279,0.3023255813953488,0.3372093023255814,0.3488372093023256,0.26744186046511625,0.608143974956475,0.7582600525345623,0.7626692316569768,0.758002892169559,0.6647531000668255
vision,vision_svhn,dinov2_small,600,428,86,86,10,0.0567,,HuggingFace (svhn),0.1744186046511628,0.23255813953488372,0.27906976744186046,0.22093023255813954,0.1744186046511628,0.5802367760823642,0.7048406526078096,0.7248549761760547,0.7010508771587205,0.5997827736675776
vision,vision_svhn,metaclip_b16,600,428,86,86,10,0.0567,,HuggingFace (svhn),0.27906976744186046,0.3953488372093023,0.4069767441860465,0.43023255813953487,0.26744186046511625,0.6364929501534894,0.7579195066719576,0.7641537936905584,0.713173090202502,0.663105701125309
vision,vision_svhn,siglip_base,600,428,86,86,10,0.0567,,HuggingFace (svhn),0.38372093023255816,0.5,0.5,0.5813953488372093,0.45348837209302323,0.7540094509359215,0.8659351929229381,0.883548568180921,0.8778942247349111,0.8293090909242871
vision,vision_svhn,vit_base_patch16_224,600,428,86,86,10,0.0567,,HuggingFace (svhn),0.18604651162790697,0.32558139534883723,0.26744186046511625,0.18604651162790697,0.22093023255813954,0.5967726352652823,0.6476808932397168,0.5955780086760478,0.6468915757910856,0.5975206016161898
